label_id,patch_id,class,n_patches,common_bin
1349,27.4291_79.2897,2,2,1_common
1350,27.1055_79.2897,0,2,1_common
1351,27.7143_79.6750,2,1,no_common
1352,27.4555_80.2249,1,1,no_common
1353,27.1055_80.3985,2,1,no_common
1354,27.2468_79.8249,1,2,1_common
1355,27.0467_80.1161,2,1,no_common
1356,27.6879_80.2573,1,1,no_common
1357,27.4143_80.4897,2,1,no_common
1358,26.7791_79.4749,1,3,2_common
1359,26.9291_79.9073,0,2,1_common
1360,27.1643_78.9073,1,2,1_common
1361,27.6467_80.4897,2,2,1_common
1362,26.3467_79.6783,1,2,1_common
1363,27.0967_79.7783,1,2,1_common
1364,27.0967_79.7783,1,4,3plus_common
1365,27.5258_78.9783,1,2,1_common
1366,26.1143_80.1573,2,1,no_common
1367,26.1143_80.1573,1,1,no_common
1368,27.6643_79.7897,1,1,no_common
1369,26.1380_80.2161,0,2,1_common
1370,27.6143_79.1249,1,2,1_common
1371,27.6143_79.1249,1,2,1_common
1372,27.2556_79.0783,1,4,3plus_common
1373,27.2556_79.0783,1,4,3plus_common
1374,26.9379_78.8485,1,2,1_common
1375,26.9379_78.8485,2,2,1_common
1376,26.4257_80.5573,1,2,1_common
1377,26.9880_80.3485,0,1,no_common
1378,27.4143_78.9897,0,2,1_common
1379,28.3257_79.7897,1,4,3plus_common
1380,26.6055_79.9161,0,1,no_common
1381,26.7468_79.0783,1,4,3plus_common
1382,27.5643_79.7661,1,2,1_common
1383,26.5555_80.3749,0,2,1_common
1384,26.8257_78.8985,2,3,2_common
1385,27.2556_80.0485,1,1,no_common
1386,26.5791_79.2783,1,1,no_common
1387,27.8467_80.3783,1,4,3plus_common
1388,27.5555_78.9985,1,1,no_common
1389,27.4379_79.2897,2,2,1_common
1390,27.7644_79.6573,1,2,1_common
1391,27.7644_79.6573,1,1,no_common
1392,27.5056_79.2249,1,4,3plus_common
1393,27.5056_79.2249,2,4,3plus_common
1394,26.9379_79.3283,1,4,3plus_common
1395,26.6791_79.5783,1,4,3plus_common
1396,27.6879_80.0161,2,3,2_common
1397,28.2468_79.5161,0,1,no_common
1398,28.2468_79.5161,0,2,1_common
1399,27.9757_79.8749,1,4,3plus_common
1400,26.1468_80.0897,1,1,no_common
1401,26.3791_79.8985,2,2,1_common
1402,27.2758_79.4783,1,4,3plus_common
1403,26.1257_80.1662,1,4,3plus_common
1404,26.1257_80.1662,0,2,1_common
1405,28.1643_80.3397,1,1,no_common
1406,27.8291_79.4161,1,2,1_common
1407,28.1258_79.7749,1,4,3plus_common
1408,26.4757_80.5073,0,4,3plus_common
1409,26.4757_80.5073,0,2,1_common
1410,26.8143_80.2749,1,2,1_common
1411,26.7468_79.0485,1,2,1_common
1412,26.7468_79.0485,1,2,1_common
1413,27.3143_79.1749,0,2,1_common
1414,27.3143_79.1749,1,2,1_common
1415,27.8879_80.0897,2,1,no_common
1416,27.5379_79.8249,1,4,3plus_common
1417,27.5379_79.8249,2,4,3plus_common
1418,27.5379_79.8249,1,4,3plus_common
1419,27.5379_79.8249,1,4,3plus_common
1420,27.5379_79.8249,1,2,1_common
1421,27.7791_79.7397,2,1,no_common
1422,26.2967_79.8985,0,1,no_common
1423,27.4757_79.6573,1,1,no_common
1424,26.4879_79.5161,0,4,3plus_common
1425,26.9143_79.8749,1,2,1_common
1426,26.3467_80.3897,0,2,1_common
1427,28.2556_79.8485,2,1,no_common
1428,28.2055_80.3249,2,4,3plus_common
1429,28.2055_80.3249,2,2,1_common
1430,26.8055_78.9485,2,2,1_common
1431,26.8055_78.9485,2,2,1_common
1432,26.6967_79.0573,1,2,1_common
1433,26.5467_79.4749,2,4,3plus_common
1434,27.1967_78.9749,1,2,1_common
1435,27.5056_80.0283,1,2,1_common
1436,27.3291_78.9249,1,4,3plus_common
1437,27.3291_78.9249,1,2,1_common
1438,26.9643_79.9985,0,2,1_common
1439,27.2257_80.2073,0,2,1_common
1440,27.1791_79.4985,1,2,1_common
1441,26.7143_79.2161,1,2,1_common
1442,26.5467_79.3283,1,2,1_common
1443,28.2758_79.5749,1,2,1_common
1444,28.2758_79.5749,0,4,3plus_common
1445,26.2791_79.8783,1,2,1_common
1446,26.3757_80.2897,2,1,no_common
1447,26.3757_80.2897,2,1,no_common
1448,26.3757_80.2897,2,1,no_common
1449,28.5144_80.1985,1,2,1_common
1450,28.2791_79.7897,1,4,3plus_common
1451,26.4055_80.1249,0,2,1_common
1452,26.9757_79.2661,1,2,1_common
1453,26.3257_80.3161,1,2,1_common
1454,25.6380_80.0749,1,4,3plus_common
1455,26.2468_80.1073,0,1,no_common
1456,27.1879_80.1397,1,1,no_common
1457,28.4055_80.0783,1,2,1_common
1458,28.4055_80.0783,1,2,1_common
1459,27.0291_79.7485,1,3,2_common
1460,27.0555_79.8249,1,1,no_common
1461,27.1643_79.1485,1,1,no_common
1462,27.2644_78.9783,1,2,1_common
1463,26.2791_79.6485,2,4,3plus_common
1464,28.2257_79.8161,1,1,no_common
1465,28.2257_79.8161,1,2,1_common
1466,27.9467_79.8249,1,2,1_common
1467,26.1292_80.1750,1,4,3plus_common
1468,26.1292_80.1750,1,4,3plus_common
1469,27.5291_79.8249,1,4,3plus_common
1470,27.5291_79.8249,1,4,3plus_common
1471,27.5291_79.8249,2,4,3plus_common
1472,27.5291_79.8249,1,4,3plus_common
1473,27.5291_79.8249,1,4,3plus_common
1474,26.4968_79.4485,2,2,1_common
1475,26.4968_79.4485,0,1,no_common
1476,27.7380_79.8283,2,4,3plus_common
1477,27.2644_79.0485,0,1,no_common
1478,26.1644_80.3485,2,3,2_common
1479,26.1644_80.3485,2,1,no_common
1480,27.5144_80.2783,0,2,1_common
1481,27.5144_80.2783,1,2,1_common
1482,28.2380_79.5661,1,2,1_common
1483,28.2380_79.5661,2,3,2_common
1484,27.1055_80.5661,0,1,no_common
1485,26.3643_80.2985,1,1,no_common
1486,26.3643_80.2985,0,2,1_common
1487,27.3257_79.1283,0,2,1_common
1488,27.5791_78.8985,1,2,1_common
1489,27.9555_79.1661,2,2,1_common
1490,26.6967_79.0897,2,2,1_common
1491,27.4880_80.5573,1,2,1_common
1492,27.0467_79.2985,1,2,1_common
1493,26.9143_80.4283,2,1,no_common
1494,27.9792_79.5897,1,2,1_common
1495,26.8379_78.7749,2,1,no_common
1496,27.4880_80.2485,1,2,1_common
1497,27.5144_79.2283,1,4,3plus_common
1498,27.5144_79.2283,0,2,1_common
1499,26.1380_80.2283,1,4,3plus_common
1500,26.1380_80.2283,0,1,no_common
1501,26.1380_80.2283,1,3,2_common
1502,26.1380_80.2283,0,2,1_common
1503,28.1467_79.5283,2,4,3plus_common
1504,26.7257_79.0573,1,2,1_common
1505,26.7257_79.0573,1,4,3plus_common
1506,26.7257_79.0573,1,3,2_common
1507,27.3643_79.2573,1,1,no_common
1508,26.3555_80.3249,1,2,1_common
1509,26.3555_80.3249,1,2,1_common
1510,27.5467_79.1397,2,2,1_common
1511,26.3467_79.6750,1,2,1_common
1512,27.1967_78.8783,1,1,no_common
1513,26.8643_78.9283,2,1,no_common
1514,27.9291_79.9073,1,4,3plus_common
1515,26.1556_79.7661,1,1,no_common
1516,27.0258_79.7485,1,3,2_common
1517,25.6380_80.0661,1,4,3plus_common
1518,26.7644_79.0573,1,3,2_common
1519,26.7644_79.0573,1,2,1_common
1520,27.9055_79.9573,1,1,no_common
1521,27.8291_79.9250,1,2,1_common
1522,27.8291_79.9250,2,4,3plus_common
1523,26.9643_79.6485,0,2,1_common
1524,27.5757_79.9573,1,1,no_common
1525,26.6967_79.4573,1,2,1_common
1526,26.4291_80.1485,0,2,1_common
1527,26.4291_80.1485,2,4,3plus_common
1528,26.4291_80.1485,0,2,1_common
1529,26.4291_80.1485,2,4,3plus_common
1530,27.1555_79.7897,2,1,no_common
1531,26.4467_79.9283,0,3,2_common
1532,26.2758_80.0573,1,1,no_common
1533,28.0967_79.5573,1,2,1_common
1534,27.2879_80.3783,1,2,1_common
1535,27.2879_80.3783,2,2,1_common
1536,26.4968_79.5397,1,1,no_common
1537,26.3791_79.8897,1,2,1_common
1538,26.6555_79.7161,1,4,3plus_common
1539,28.0879_79.8573,2,3,2_common
1540,28.0879_79.8573,1,2,1_common
1541,27.7257_79.4250,1,4,3plus_common
1542,26.5643_80.3897,2,4,3plus_common
1543,25.6055_79.9073,1,2,1_common
1544,26.4055_79.5573,2,1,no_common
1545,26.3555_80.0985,0,1,no_common
1546,26.1143_79.2985,2,1,no_common
1547,27.9379_80.2283,2,2,1_common
1548,28.2758_79.7985,1,4,3plus_common
1549,26.5791_79.2985,2,2,1_common
1550,28.2143_79.5485,0,1,no_common
1551,28.2143_79.5485,0,1,no_common
1552,28.2143_79.5485,0,1,no_common
1553,26.8257_80.0573,0,2,1_common
1554,27.2257_78.9661,1,1,no_common
1555,27.3379_79.0161,1,2,1_common
1556,26.2257_80.5073,2,2,1_common
1557,27.1757_78.9985,0,2,1_common
1558,26.4968_79.5249,0,4,3plus_common
1559,27.1055_79.5073,2,2,1_common
1560,27.9291_79.2397,1,2,1_common
1561,27.8643_79.7073,2,2,1_common
1562,27.8643_79.7073,2,1,no_common
1563,27.5967_79.2161,1,1,no_common
1564,26.5967_80.4485,1,4,3plus_common
1565,26.9968_78.9283,1,1,no_common
1566,27.4643_78.8485,1,1,no_common
1567,26.3879_79.5783,1,4,3plus_common
1568,26.8879_80.2749,1,4,3plus_common
1569,27.3791_79.5573,1,4,3plus_common
1570,27.3791_79.5573,2,4,3plus_common
1571,25.9879_80.4661,1,1,no_common
1572,26.6467_79.6783,1,4,3plus_common
1573,28.0967_79.9749,1,3,2_common
1574,28.0967_79.9749,1,4,3plus_common
1575,25.9757_80.3749,2,4,3plus_common
1576,25.6292_80.0749,1,4,3plus_common
1577,27.7380_80.2897,2,4,3plus_common
1578,27.6643_80.2573,1,2,1_common
1579,28.2556_79.9073,0,1,no_common
1580,27.8379_80.2397,1,4,3plus_common
1581,27.0291_80.3897,1,2,1_common
1582,27.2879_79.9783,1,2,1_common
1583,27.4143_79.2897,0,1,no_common
1584,27.7143_79.4749,1,1,no_common
1585,28.1643_79.9661,2,3,2_common
1586,27.2055_79.0485,1,2,1_common
1587,27.2055_79.0485,0,2,1_common
1588,27.0379_80.2485,0,1,no_common
1589,26.1758_79.7783,1,4,3plus_common
1590,26.1758_79.7783,1,4,3plus_common
1591,28.1643_80.2749,1,2,1_common
1592,25.7143_79.8897,1,1,no_common
1593,27.9757_79.8783,1,4,3plus_common
1594,27.9792_79.7161,1,1,no_common
1595,26.2758_79.9161,1,1,no_common
1596,27.6143_79.1161,1,2,1_common
1597,27.2967_78.8397,1,1,no_common
1598,25.6556_80.1573,1,3,2_common
1599,27.5757_78.9485,1,2,1_common
1600,27.8143_79.7397,1,1,no_common
1601,27.5643_79.7573,1,2,1_common
1602,28.2257_80.1985,1,2,1_common
1603,26.6258_79.1283,0,2,1_common
1604,26.1292_80.1662,1,4,3plus_common
1605,26.1292_80.1662,0,3,2_common
1606,26.1292_80.1662,1,4,3plus_common
1607,26.1292_80.1662,0,2,1_common
1608,27.1258_79.6750,0,4,3plus_common
1609,27.1258_79.6750,1,4,3plus_common
1610,27.0967_80.2073,2,2,1_common
1611,26.1468_79.8073,2,3,2_common
1612,26.1468_79.8073,2,1,no_common
1613,27.0258_79.9073,1,3,2_common
1614,27.4792_79.9783,1,5,3plus_common
1615,27.4555_79.6750,1,2,1_common
1616,27.9379_80.1897,0,1,no_common
1617,27.2967_79.4485,1,1,no_common
1618,27.9792_80.4485,1,2,1_common
1619,27.1967_79.5783,1,4,3plus_common
1620,26.7257_79.0661,1,4,3plus_common
1621,27.4880_79.2749,1,4,3plus_common
1622,28.5144_80.1750,1,1,no_common
1623,26.2143_79.3073,1,1,no_common
1624,27.4555_79.1985,0,1,no_common
1625,26.9379_79.4573,0,1,no_common
1626,26.9055_80.2073,2,2,1_common
1627,26.9055_80.2073,1,2,1_common
1628,27.3758_79.5661,2,3,2_common
1629,26.6258_79.2283,1,4,3plus_common
1630,26.7791_79.4783,1,3,2_common
1631,26.5555_80.3783,0,2,1_common
1632,27.2879_80.0749,1,2,1_common
1633,26.2055_79.2897,1,1,no_common
1634,26.3791_79.7249,1,4,3plus_common
1635,27.4257_79.8573,0,4,3plus_common
1636,26.6555_80.1573,2,1,no_common
1637,28.4467_79.8073,1,2,1_common
1638,27.0879_79.7283,1,1,no_common
1639,26.3555_79.6485,1,4,3plus_common
1640,27.3257_79.0485,0,2,1_common
1641,27.3257_79.4161,2,1,no_common
1642,27.3791_80.1397,1,2,1_common
1643,27.4257_80.5573,2,2,1_common
1644,27.4467_79.3661,2,2,1_common
1645,27.5379_80.0249,0,1,no_common
1646,27.3879_80.2897,2,1,no_common
1647,27.5879_79.1073,1,2,1_common
1648,27.0144_79.4573,0,1,no_common
1649,26.7143_79.0661,1,4,3plus_common
1650,26.7143_79.0661,1,2,1_common
1651,26.7143_79.0661,1,2,1_common
1652,26.7143_79.0661,1,2,1_common
1653,26.7143_79.0661,1,1,no_common
1654,27.5967_79.0985,0,4,3plus_common
1655,27.4880_79.1573,0,2,1_common
1656,26.9379_80.2661,0,1,no_common
1657,27.7967_80.2661,2,1,no_common
1658,28.4379_79.8073,1,2,1_common
1659,27.7879_80.4250,1,2,1_common
1660,25.6556_80.1485,1,1,no_common
1661,27.6291_80.0283,1,3,2_common
1662,27.3467_79.8573,1,2,1_common
1663,27.9467_79.8283,1,2,1_common
1664,27.3467_79.3661,2,4,3plus_common
1665,27.4379_79.3897,2,2,1_common
1666,27.6467_79.8161,2,4,3plus_common
1667,28.0791_80.0397,1,4,3plus_common
1668,28.0791_80.0397,1,2,1_common
1669,28.2758_80.3485,1,3,2_common
1670,28.2758_80.3485,2,3,2_common
1671,27.8555_80.3783,1,4,3plus_common
1672,28.4792_79.9485,1,2,1_common
1673,27.3879_79.6161,0,4,3plus_common
1674,27.3879_79.6161,0,2,1_common
1675,26.8143_80.2897,2,1,no_common
1676,26.9055_80.2161,0,2,1_common
1677,26.9055_80.2161,0,1,no_common
1678,26.9055_80.2161,2,2,1_common
1679,26.9055_80.2161,1,2,1_common
1680,28.0467_79.4073,0,1,no_common
1681,27.7468_79.8249,2,4,3plus_common
1682,26.4143_79.5749,1,3,2_common
1683,26.4143_79.5749,1,2,1_common
1684,26.4143_79.5749,1,2,1_common
1685,26.1143_80.2573,0,1,no_common
1686,26.9643_80.5283,2,1,no_common
1687,27.2791_79.4749,1,4,3plus_common
1688,26.2556_79.7573,1,2,1_common
1689,26.2556_79.7573,1,2,1_common
1690,25.9757_80.3661,2,4,3plus_common
1691,28.4055_80.0749,1,2,1_common
1692,28.4055_80.0749,1,2,1_common
1693,26.3555_80.2985,2,2,1_common
1694,26.3555_80.2985,0,2,1_common
1695,26.3555_80.2985,0,2,1_common
1696,26.2379_80.0573,2,1,no_common
1697,27.1258_80.1161,1,1,no_common
1698,26.8379_78.8897,1,1,no_common
1699,27.3467_80.1573,1,3,2_common
1700,26.2055_79.8283,0,4,3plus_common
1701,26.2055_79.8283,0,4,3plus_common
1702,26.2055_79.8283,0,4,3plus_common
1703,26.2055_79.8283,1,6,3plus_common
1704,25.6556_80.0897,1,1,no_common
1705,25.6556_80.0897,1,1,no_common
1706,27.3967_80.0397,2,1,no_common
1707,26.4879_79.4073,2,2,1_common
1708,26.6555_79.2783,0,1,no_common
1709,26.6555_79.2783,2,4,3plus_common
1710,27.4257_80.1249,0,4,3plus_common
1711,27.4257_80.1249,1,4,3plus_common
1712,26.4757_79.8073,1,2,1_common
1713,26.9291_80.4397,1,2,1_common
1714,26.9291_80.4397,1,2,1_common
1715,27.3879_79.4250,1,4,3plus_common
1716,27.8555_79.5985,2,2,1_common
1717,26.1644_80.0985,1,2,1_common
1718,27.9143_79.5073,2,4,3plus_common
1719,26.6467_79.7073,1,4,3plus_common
1720,27.9257_80.1397,1,2,1_common
1721,27.8555_79.3073,1,2,1_common
1722,28.2791_79.8661,1,2,1_common
1723,26.4291_79.6783,1,4,3plus_common
1724,26.4291_79.6783,0,4,3plus_common
1725,27.9792_80.1897,2,2,1_common
1726,27.9757_79.8897,2,1,no_common
1727,27.9757_79.8897,1,2,1_common
1728,26.4257_79.8661,1,4,3plus_common
1729,27.4143_79.1661,1,2,1_common
1730,28.0379_79.8749,2,2,1_common
1731,27.9555_79.8985,1,3,2_common
1732,26.6055_80.4573,0,2,1_common
1733,26.6055_80.4573,1,4,3plus_common
1734,26.6055_80.4573,2,1,no_common
1735,26.6055_80.4573,1,1,no_common
1736,26.4791_79.8073,1,2,1_common
1737,28.2879_79.5661,2,2,1_common
1738,28.1379_79.5283,2,4,3plus_common
1739,26.4555_80.4897,1,2,1_common
1740,27.3379_79.0249,1,2,1_common
1741,26.6643_79.2749,2,4,3plus_common
1742,27.5144_79.4897,2,1,no_common
1743,27.3967_79.0283,1,2,1_common
1744,26.4791_80.5161,1,4,3plus_common
1745,27.9792_79.5783,0,2,1_common
1746,27.4792_79.4985,2,2,1_common
1747,27.4143_78.9783,1,3,2_common
1748,27.0879_80.5397,1,1,no_common
1749,28.2791_79.8249,1,2,1_common
1750,27.6879_79.4985,1,2,1_common
1751,26.9257_79.7485,2,3,2_common
1752,27.0056_79.9573,1,2,1_common
1753,27.0056_79.9573,0,1,no_common
1754,28.2791_79.8397,0,1,no_common
1755,28.2791_79.8397,1,1,no_common
1756,26.9791_79.3985,1,4,3plus_common
1757,26.2379_80.4283,1,4,3plus_common
1758,27.4643_80.1485,1,1,no_common
1759,26.1791_79.7749,1,4,3plus_common
1760,26.1791_79.7749,1,4,3plus_common
1761,27.9467_79.7749,2,4,3plus_common
1762,27.8291_80.2661,2,2,1_common
1763,26.4055_79.5397,2,1,no_common
1764,27.1055_80.2073,2,2,1_common
1765,26.7879_78.9749,1,3,2_common
1766,26.3291_80.3485,1,2,1_common
1767,27.3643_80.3661,1,1,no_common
1768,27.2143_79.2985,0,2,1_common
1769,27.6791_80.0161,1,1,no_common
1770,27.6791_80.0161,1,1,no_common
1771,27.6791_80.0161,1,3,2_common
1772,26.3291_80.2985,0,2,1_common
1773,28.0258_80.4783,1,2,1_common
1774,26.5643_80.3985,2,4,3plus_common
1775,27.1643_79.6161,1,1,no_common
1776,26.9880_78.7749,1,2,1_common
1777,26.2758_79.7397,1,4,3plus_common
1778,26.2758_79.7397,1,2,1_common
1779,27.9792_79.6485,1,1,no_common
1780,26.7257_79.7073,1,4,3plus_common
1781,26.9055_80.2573,2,1,no_common
1782,26.0144_80.3249,1,2,1_common
1783,26.0144_80.3249,1,2,1_common
1784,27.4555_79.0897,2,1,no_common
1785,27.8291_79.9283,1,2,1_common
1786,28.0757_80.5161,0,1,no_common
1787,26.3757_79.8985,2,2,1_common
1788,28.1791_79.7661,2,2,1_common
1789,27.0791_80.1662,2,1,no_common
1790,26.8143_80.0661,1,1,no_common
1791,26.5467_80.4162,0,4,3plus_common
1792,28.2791_79.7161,1,4,3plus_common
1793,27.3967_79.9397,1,1,no_common
1794,27.1291_79.5073,1,2,1_common
1795,27.3643_79.7897,1,1,no_common
1796,27.3879_79.6073,0,4,3plus_common
1797,27.3879_79.6073,0,2,1_common
1798,27.3879_79.6073,2,2,1_common
1799,27.3879_79.6073,0,1,no_common
1800,27.4792_80.1073,2,3,2_common
1801,27.1879_78.9161,2,1,no_common
1802,27.2758_79.9661,1,2,1_common
1803,27.2758_79.9661,1,2,1_common
1804,28.1467_79.5249,2,4,3plus_common
1805,26.0291_80.5249,0,3,2_common
1806,27.9257_79.1897,1,1,no_common
1807,28.2257_79.6073,0,4,3plus_common
1808,27.1643_80.3573,0,1,no_common
1809,27.5056_78.9283,1,3,2_common
1810,27.5056_78.9283,1,4,3plus_common
1811,27.8967_80.0485,2,2,1_common
1812,27.4643_79.2573,2,2,1_common
1813,26.9055_80.2249,1,3,2_common
1814,26.9055_80.2249,0,2,1_common
1815,26.9055_80.2249,2,2,1_common
1816,26.9055_80.2249,1,2,1_common
1817,26.9055_80.2249,2,2,1_common
1818,26.9055_80.2249,1,2,1_common
1819,26.2967_80.2661,0,2,1_common
1820,26.2967_80.2661,1,4,3plus_common
1821,27.8967_80.0397,2,2,1_common
1822,26.5144_79.7985,2,2,1_common
1823,27.4379_80.2283,1,1,no_common
1824,27.4379_78.9661,1,2,1_common
1825,27.0555_78.8249,1,4,3plus_common
1826,28.0757_79.6249,1,3,2_common
1827,28.0757_79.6249,1,3,2_common
1828,28.0379_79.6783,1,2,1_common
1829,28.0379_79.6783,1,2,1_common
1830,28.0379_79.6783,1,2,1_common
1831,26.8879_80.2249,2,2,1_common
1832,26.6291_80.4573,0,2,1_common
1833,26.6258_80.1985,0,2,1_common
1834,26.6258_80.1985,1,2,1_common
1835,27.5258_80.1573,1,4,3plus_common
1836,26.3757_79.8897,1,2,1_common
1837,26.8257_78.9073,1,2,1_common
1838,27.3257_79.8161,2,1,no_common
1839,27.6467_80.0897,1,1,no_common
1840,27.8791_79.2897,1,2,1_common
1841,27.6379_80.4985,2,3,2_common
1842,27.9792_79.9161,1,3,2_common
1843,26.5291_79.3783,0,2,1_common
1844,27.1467_79.5283,1,2,1_common
1845,27.2380_80.2783,1,1,no_common
1846,25.9291_80.4250,1,3,2_common
1847,27.6258_79.5485,1,2,1_common
1848,26.9143_79.6783,1,1,no_common
1849,27.5144_78.8783,1,3,2_common
1850,27.5144_78.8783,1,2,1_common
1851,28.2055_79.9397,1,3,2_common
1852,27.6258_78.9283,1,3,2_common
1853,27.2879_78.8397,1,2,1_common
1854,26.9291_79.4783,1,4,3plus_common
1855,26.6791_79.1161,1,4,3plus_common
1856,25.9968_80.3283,1,2,1_common
1857,28.3467_80.3283,1,2,1_common
1858,27.7758_80.2485,2,1,no_common
1859,27.0757_79.5985,1,2,1_common
1860,26.6379_79.6750,1,4,3plus_common
1861,26.6643_79.6485,1,4,3plus_common
1862,27.9379_79.7749,2,4,3plus_common
1863,26.4143_79.5783,1,3,2_common
1864,26.4143_79.5783,1,2,1_common
1865,27.2143_78.8283,1,2,1_common
1866,26.1380_80.1750,1,4,3plus_common
1867,27.5258_79.2485,1,1,no_common
1868,27.5258_79.2485,2,3,2_common
1869,27.5258_79.2485,0,2,1_common
1870,25.6257_80.0661,1,1,no_common
1871,25.6257_80.0661,1,1,no_common
1872,25.6257_80.0661,1,2,1_common
1873,27.4257_79.4749,1,2,1_common
1874,26.9055_79.3397,1,2,1_common
1875,27.7292_80.2985,2,4,3plus_common
1876,27.0144_79.8161,0,1,no_common
1877,27.8791_79.2985,1,3,2_common
1878,27.8791_79.2985,1,2,1_common
1879,26.8257_80.2283,1,4,3plus_common
1880,26.2055_79.8249,0,4,3plus_common
1881,26.2055_79.8249,0,4,3plus_common
1882,26.2055_79.8249,0,4,3plus_common
1883,26.2055_79.8249,1,6,3plus_common
1884,26.2055_79.8249,1,3,2_common
1885,27.1467_80.2283,0,1,no_common
1886,27.3257_79.1661,0,2,1_common
1887,27.3257_79.1661,1,4,3plus_common
1888,26.2055_80.2783,2,4,3plus_common
1889,27.7468_80.0985,1,1,no_common
1890,26.4467_80.5283,0,1,no_common
1891,27.0379_79.4573,0,4,3plus_common
1892,27.0379_79.4573,0,2,1_common
1893,26.7758_79.5283,1,2,1_common
1894,27.9555_79.1749,2,2,1_common
1895,26.3643_79.6783,1,2,1_common
1896,26.9055_79.8749,1,2,1_common
1897,27.0879_79.7485,2,4,3plus_common
1898,27.5967_79.6897,1,1,no_common
1899,27.4643_79.9783,2,3,2_common
1900,26.3643_79.4283,1,2,1_common
1901,26.2257_80.2749,2,4,3plus_common
1902,26.1791_80.1249,1,4,3plus_common
1903,27.2055_79.2985,0,2,1_common
1904,26.3379_80.4661,1,1,no_common
1905,26.3379_80.4661,1,2,1_common
1906,26.3379_80.4661,1,1,no_common
1907,26.2556_79.7661,1,1,no_common
1908,26.2556_79.7661,1,2,1_common
1909,27.1791_80.3783,0,4,3plus_common
1910,26.1644_80.3749,1,2,1_common
1911,26.1468_80.4783,1,1,no_common
1912,26.1468_80.4783,1,2,1_common
1913,27.0056_78.8573,2,1,no_common
1914,27.8643_79.6897,1,2,1_common
1915,28.1291_79.7783,1,4,3plus_common
1916,27.2380_79.0161,2,1,no_common
1917,28.0791_79.6985,2,2,1_common
1918,28.2055_80.2783,2,4,3plus_common
1919,26.2791_79.6397,2,4,3plus_common
1920,27.4880_80.2661,2,2,1_common
1921,28.2879_80.2485,1,2,1_common
1922,28.2879_80.2485,1,2,1_common
1923,28.3967_79.7897,1,2,1_common
1924,27.3143_79.5897,1,1,no_common
1925,28.2468_79.9661,0,1,no_common
1926,27.7556_80.1249,1,4,3plus_common
1927,26.4291_79.5573,1,2,1_common
1928,26.4791_80.5073,0,4,3plus_common
1929,26.4791_80.5073,0,2,1_common
1930,27.4880_79.6397,1,1,no_common
1931,27.1555_80.0161,1,1,no_common
1932,27.4291_79.2161,2,2,1_common
1933,27.7468_79.8283,2,4,3plus_common
1934,27.4257_79.8661,0,4,3plus_common
1935,28.3467_79.8749,1,4,3plus_common
1936,28.2292_79.8661,1,1,no_common
1937,27.0379_79.7283,1,4,3plus_common
1938,27.4055_78.9897,1,1,no_common
1939,28.0757_80.4397,1,1,no_common
1940,28.0258_79.8283,0,2,1_common
1941,26.1292_79.8073,2,2,1_common
1942,27.8555_80.5249,2,1,no_common
1943,26.3643_80.2897,1,2,1_common
1944,26.4379_80.5485,1,2,1_common
1945,26.4379_80.5485,0,2,1_common
1946,27.5467_79.6161,1,2,1_common
1947,26.7257_78.9661,0,2,1_common
1948,26.7257_78.9661,1,4,3plus_common
1949,26.7257_78.9661,1,4,3plus_common
1950,26.2291_80.2749,2,4,3plus_common
1951,27.3291_80.0161,1,3,2_common
1952,27.3291_80.0161,1,3,2_common
1953,27.2879_79.2661,1,2,1_common
1954,26.5056_80.1985,0,1,no_common
1955,27.1879_80.4162,2,1,no_common
1956,26.4968_79.3985,0,2,1_common
1957,28.1143_80.1485,2,2,1_common
1958,28.0967_80.1283,1,2,1_common
1959,27.8379_79.7485,1,1,no_common
1960,28.0467_80.5397,1,2,1_common
1961,28.0467_80.5397,1,2,1_common
1962,27.8879_79.9397,2,4,3plus_common
1963,28.3555_79.8897,1,1,no_common
1964,27.6291_80.0397,1,3,2_common
1965,26.5056_80.1662,1,2,1_common
1966,27.0791_79.5783,1,2,1_common
1967,28.3379_80.2661,1,2,1_common
1968,28.2556_79.5073,2,2,1_common
1969,27.5967_80.5485,2,1,no_common
1970,27.2291_79.5161,0,2,1_common
1971,27.2291_79.5161,1,2,1_common
1972,28.1555_79.7073,1,1,no_common
1973,26.6055_79.4161,2,2,1_common
1974,26.6055_79.4161,1,1,no_common
1975,28.1879_80.0485,0,4,3plus_common
1976,27.2143_80.5573,1,1,no_common
1977,27.2143_80.5573,1,1,no_common
1978,26.1791_80.0897,2,2,1_common
1979,28.1379_79.8749,2,1,no_common
1980,26.8291_80.0749,1,4,3plus_common
1981,27.8143_80.2783,2,3,2_common
1982,26.1143_80.2073,1,2,1_common
1983,27.9143_79.1897,1,1,no_common
1984,27.1467_79.5249,1,2,1_common
1985,28.2292_80.3397,1,2,1_common
1986,26.6757_79.0897,1,2,1_common
1987,26.1758_79.9749,1,4,3plus_common
1988,26.2758_79.6661,2,1,no_common
1989,27.6291_78.9161,1,5,3plus_common
1990,27.1143_79.3749,1,2,1_common
1991,28.2791_79.5749,0,4,3plus_common
1992,27.0757_80.5249,1,4,3plus_common
1993,27.3257_79.1749,2,4,3plus_common
1994,27.3257_79.1749,2,6,3plus_common
1995,28.2791_79.6073,2,2,1_common
1996,26.1380_80.1397,1,2,1_common
1997,26.1380_80.1397,1,1,no_common
1998,26.4555_79.9283,0,3,2_common
